"color_id","name","hex","group_id","subgroup_id","solar_term_c","solar_term_e","CMYK_C","CMYK_M","CMYK_Y","CMYK_K","RGB_R","RGB_G","RGB_B","HSV_H","HSV_S","HSV_V","LAB_L","LAB_C","LAB_H","LUV_L","LUV_C","LUV_H","HSL_H","HSL_S","HSL_L"
174,"碧城","#12507B",44,2,"小暑","Lesser_Heat_",90,65,30,15,0.00604883302285705,0.0802198203144683,0.198069319559949,204.571428571429,0.853658536585366,0.482352941176471,32.4694590927606,29.8217434442698,265.266479140288,32.4694590927606,44.1216262937876,244.31117346735,204.571428571429,0.74468085106383,0.276470588235294
175,"蓝采和","#06436F",44,3,"小暑","Lesser_Heat_",95,75,35,15,0.00182116190129302,0.0561284900496001,0.15896083506088,205.142857142857,0.945945945945946,0.435294117647059,27.297185975074,30.3980406379763,270.182877833745,27.297185975074,42.0018456187701,247.204884606557,205.142857142857,0.897435897435897,0.229411764705882
176,"帝释青","#003460",44,4,"小暑","Lesser_Heat_",100,85,40,20,0,0.0343398068086822,0.116970667758511,207.5,1,0.376470588235294,21.2074404559559,30.6397191742404,276.310664552615,21.2074404559559,37.5592411174844,250.678926875232,207.5,1,0.188235294117647
177,"夕岚","#E3ADB9",45,1,"大暑","Greater_Heat",10,40,15,0,0.768151147247507,0.417885070848137,0.48514994005607,346.666666666667,0.237885462555066,0.890196078431372,75.8989831123326,21.5497700437282,4.1254989759508,75.8989831123326,32.7626161557276,357.135850881454,346.666666666667,0.490909090909091,0.784313725490196
178,"雌霓","#CF929E",45,2,"大暑","Greater_Heat",20,50,25,0,0.623960391675076,0.287440837726917,0.341914424908661,348.196721311475,0.294685990338164,0.811764705882353,66.7439604818222,24.9088509563404,6.78640412034826,66.7439604818222,38.0995393743678,359.563483545489,348.196721311475,0.388535031847134,0.692156862745098
179,"绛纱","#B27777",45,3,"大暑","Greater_Heat",35,60,45,0,0.445201194516228,0.184474994500441,0.184474994500441,360,0.331460674157303,0.698039215686274,56.0801736711732,25.0036773572235,22.2849468087725,56.0801736711732,40.0033821449031,12.1787627527227,0,0.276995305164319,0.582352941176471
180,"茹藘","#A35F65",45,4,"大暑","Greater_Heat",40,70,50,5,0.366252595598839,0.114435373826974,0.130136476690364,354.705882352941,0.417177914110429,0.63921568627451,48.1493086447853,29.6431343102377,16.8953249335043,48.1493086447853,45.9033795072847,7.43926389090311,354.705882352941,0.26984126984127,0.505882352941176
181,"葱青","#EDF1BB",46,1,"大暑","Greater_Heat",10,0,35,0,0.846873231509858,0.879622396887832,0.49693299506087,64.4444444444444,0.224066390041494,0.945098039215686,93.6689341814245,27.5781814614508,111.16593482719,93.6689341814245,38.613900177788,89.4126058492829,64.4444444444444,0.658536585365853,0.83921568627451
182,"少艾","#E3EB98",46,2,"大暑","Greater_Heat",15,0,50,0,0.768151147247507,0.830769876774655,0.313988713375718,65.7831325301205,0.353191489361702,0.92156862745098,90.7870721500623,42.25148605477,111.056182230055,90.7870721500623,56.1624591871911,90.9153917263713,65.7831325301205,0.674796747967479,0.758823529411765
183,"绮钱","#D8DE8A",46,3,"大暑","Greater_Heat",20,5,55,0,0.686685312435313,0.730460740090354,0.254152094330827,64.2857142857143,0.378378378378378,0.870588235294118,86.3441633724076,43.0569821006021,109.750143525056,86.3441633724076,56.476531617963,89.6783150767955,64.2857142857143,0.56,0.705882352941176
184,"翠樽","#CDD171",46,4,"大暑","Greater_Heat",25,10,65,0,0.610495570807865,0.637596873994033,0.165132194501668,62.5,0.45933014354067,0.819607843137255,81.7149704261058,49.2151852214889,107.73870020587,81.7149704261058,62.2516745843444,88.2331790713553,62.5,0.51063829787234,0.631372549019608
185,"石蜜","#D4BF89",47,1,"大暑","Greater_Heat",20,25,50,0,0.658374817279448,0.520995573204354,0.250158284729953,43.2,0.35377358490566,0.831372549019608,77.914309638051,29.9937581460872,90.7169729081592,77.914309638051,43.4394440166116,67.8332900668432,43.2,0.46583850931677,0.684313725490196
186,"沙饧","#BFA670",47,2,"大暑","Greater_Heat",30,35,60,0,0.520995573204354,0.38132601143253,0.162029375639111,41.0126582278481,0.413612565445026,0.749019607843137,69.1265098593538,31.3495476964256,87.1274289812185,69.1265098593538,44.3487787455248,64.1096525958364,41.0126582278481,0.381642512077295,0.594117647058824
187,"巨吕","#AA8E59",47,3,"大暑","Greater_Heat",40,45,70,0,0.401977779832196,0.270497791013066,0.0998987282471139,39.2592592592593,0.476470588235294,0.666666666666667,60.4401382181522,32.2615803320817,83.9053738026889,60.4401382181522,44.2245209804722,60.6270746133319,39.2592592592593,0.322709163346613,0.507843137254902
188,"吉金","#896D47",47,4,"大暑","Greater_Heat",55,60,80,0,0.250158284729953,0.15292615199615,0.0630100176531677,34.5454545454545,0.481751824817518,0.537254901960784,47.8945069131382,26.0548173321273,76.9576626641875,47.8945069131382,35.4211594351397,53.794296950983,34.5454545454545,0.317307692307692,0.407843137254902
189,"山岚","#BED2BB",48,1,"大暑","Greater_Heat",30,10,30,0,0.514917665376521,0.644479681970582,0.49693299506087,112.173913043478,0.10952380952381,0.823529411764706,82.1782060411149,14.2914482255667,140.293068847775,82.1782060411149,18.3638985167291,123.17888377891,112.173913043478,0.203539823008849,0.77843137254902
190,"渌波","#9BB496",48,2,"大暑","Greater_Heat",45,20,45,0,0.327778098056542,0.456411023180405,0.304987314069886,110,0.166666666666667,0.705882352941177,70.7415537145534,19.0091147163425,138.96661375431,70.7415537145534,23.7134385647334,122.073311804813,110,0.166666666666667,0.647058823529412
191,"青楸","#81A380",48,3,"大暑","Greater_Heat",55,25,55,0,0.219526199729269,0.366252595598839,0.215860500113899,118.285714285714,0.214723926380368,0.63921568627451,63.6880506397969,23.6378877131883,142.363240934216,63.6880506397969,28.6303243513682,126.837576694447,118.285714285714,0.159817351598173,0.570588235294118
192,"菉竹","#698E6A",48,4,"大暑","Greater_Heat",65,35,65,0,0.141263291140272,0.270497791013066,0.144128470858058,121.621621621622,0.26056338028169,0.556862745098039,55.4711307402593,25.4011574050165,143.452074456903,55.4711307402593,29.725738983885,128.529631213928,121.621621621622,0.149797570850202,0.484313725490196
193,"窃蓝","#88ABDA",49,1,"立秋","Beginning_of_Autumn",50,25,0,0,0.246201326707835,0.407240211901737,0.701101891932973,214.390243902439,0.376146788990826,0.854901960784314,69.0543874229468,27.5591596122271,269.312746727665,69.0543874229468,47.1788331188908,246.617635976467,214.390243902439,0.525641025641026,0.694117647058824
194,"监德","#6F94CD",49,2,"立秋","Beginning_of_Autumn",60,35,0,0,0.15896083506088,0.296138270798321,0.610495570807865,216.382978723404,0.458536585365854,0.803921568627451,60.7508563871398,33.3998829032989,274.299937686936,60.7508563871398,55.5946757134662,250.015246937888,216.382978723404,0.484536082474227,0.619607843137255
195,"苍苍","#5976BA",49,3,"立秋","Beginning_of_Autumn",70,50,0,0,0.0998987282471139,0.18116424424986,0.491020849847836,222.061855670103,0.521505376344086,0.729411764705882,50.2447814771503,40.1166046520032,283.175566262546,50.2447814771503,62.2306516503863,255.859297672706,222.061855670103,0.412765957446808,0.53921568627451
196,"群青","#2E59A7",49,4,"立秋","Beginning_of_Autumn",85,65,0,0,0.0273208916390749,0.0998987282471139,0.386429433787049,218.677685950413,0.724550898203593,0.654901960784314,38.7499369119492,48.0322011152203,285.120085503234,38.7499369119492,69.6630146815521,256.178706080544,218.677685950413,0.568075117370892,0.417647058823529
197,"白青","#98B6C2",50,1,"立秋","Beginning_of_Autumn",45,20,20,0,0.313988713375718,0.467783796112159,0.539479489012107,197.142857142857,0.216494845360825,0.76078431372549,72.2452204740886,12.0860554263936,231.516088215568,72.2452204740886,20.7502278682777,219.366547120463,197.142857142857,0.25609756097561,0.67843137254902
198,"竹月","#7F9FAF",50,2,"立秋","Beginning_of_Autumn",55,30,25,0,0.212230757414055,0.34670405635503,0.428690496613907,200,0.274285714285714,0.686274509803922,63.6739444196502,13.9498839905266,238.645266622289,63.6739444196502,23.7041227457215,224.888030808902,200,0.230769230769231,0.592156862745098
199,"空青","#66889E",50,3,"立秋","Beginning_of_Autumn",65,40,30,0,0.132868321553818,0.246201326707835,0.341914424908661,203.571428571429,0.354430379746835,0.619607843137255,54.9698254566839,16.7477121311479,247.970684061993,54.9698254566839,27.9386285338191,231.860537172726,203.571428571429,0.224,0.509803921568627
200,"太师青","#547689",50,4,"立秋","Beginning_of_Autumn",70,45,35,10,0.0886555862857729,0.18116424424986,0.250158284729953,201.509433962264,0.386861313868613,0.537254901960784,47.8120855316574,15.8409868526091,243.85507230013,47.8120855316574,25.5350804356484,229.198125854518,201.509433962264,0.239819004524887,0.433333333333333
201,"缟羽","#EFEFEF",51,1,"立秋","Beginning_of_Autumn",0,0,0,10,0.863157213454102,0.863157213454102,0.863157213454102,0,0,0.937254901960784,94.4471780419796,0.00500942526349945,117.814133917987,94.4471780419796,0.00726003671631419,94.0993147806417,0,0,0.937254901960784
202,"香皮","#D8D1C5",51,2,"立秋","Beginning_of_Autumn",15,15,20,5,0.686685312435313,0.637596873994033,0.558340389634268,37.8947368421052,0.0879629629629629,0.847058823529412,84.0862445263085,6.81630663560451,87.1262018963149,84.0862445263085,11.1035402410674,64.6056646457237,37.8947368421052,0.195876288659794,0.809803921568627
203,"云母","#C6BEB1",51,3,"立秋","Beginning_of_Autumn",20,20,25,10,0.564711505704929,0.514917665376521,0.439657173840919,37.1428571428572,0.106060606060606,0.776470588235294,77.2853756574315,7.58555288712835,85.805761462401,77.2853756574315,12.2014649589928,63.4501817288488,37.1428571428572,0.155555555555556,0.735294117647059
204,"佩玖","#AC9F8A",51,4,"立秋","Beginning_of_Autumn",30,30,40,15,0.412542613483904,0.34670405635503,0.254152094330827,37.0588235294118,0.197674418604651,0.674509803921569,66.0609671411635,12.7447553433818,84.5097032401287,66.0609671411635,19.5665877762172,62.1322899682562,37.0588235294118,0.17,0.607843137254902
205,"麹尘","#C0D09D",52,1,"立秋","Beginning_of_Autumn",30,10,45,0,0.527115125705813,0.630757136346147,0.33716361504833,78.8235294117647,0.245192307692308,0.815686274509804,81.1554794093342,27.4944659653531,120.92412066045,81.1554794093342,36.1498816768256,101.001982152974,78.8235294117647,0.351724137931034,0.715686274509804
206,"绿沈","#938F4C",52,2,"立秋","Beginning_of_Autumn",50,40,80,0,0.291770649817536,0.274677312060385,0.0722718506823175,56.6197183098592,0.482993197278912,0.576470588235294,58.38708443554,36.8979449684625,103.05579925809,58.38708443554,44.4784424530755,82.5025631400255,56.6197183098592,0.318385650224215,0.437254901960784
207,"绞衣","#7F754C",52,3,"立秋","Beginning_of_Autumn",55,50,75,10,0.212230757414055,0.177888415983629,0.0722718506823175,48.235294117647,0.401574803149606,0.498039215686275,49.2000136006934,24.1637169798942,96.1090322841716,49.2000136006934,30.3811371632495,73.6751189205552,48.2352941176471,0.251231527093596,0.398039215686275
208,"素綦","#595333",52,4,"立秋","Beginning_of_Autumn",70,65,90,20,0.0998987282471139,0.0865004620365498,0.0331047665708851,50.5263157894737,0.426966292134831,0.349019607843137,35.1023119958706,19.843564049942,98.3681882808568,35.1023119958706,22.3201274269186,76.2663368088075,50.5263157894737,0.271428571428571,0.274509803921569
209,"退红","#F0CFE3",53,1,"处暑","End_of_Heat",5,25,0,0,0.871367119198797,0.623960391675076,0.768151147247507,323.636363636364,0.1375,0.941176470588235,86.3544186237983,15.8555408609291,339.421246822403,86.3544186237983,21.1629962267352,328.024313163525,323.636363636364,0.523809523809524,0.876470588235294
210,"樱花","#E4B8D5",53,2,"处暑","End_of_Heat",10,35,0,0,0.775822218317424,0.479320183100827,0.665387298282272,320.454545454545,0.192982456140351,0.894117647058824,79.3745186522106,22.2330009231873,337.422154647119,79.3745186522106,29.2039540491872,325.270793267885,320.454545454545,0.448979591836735,0.807843137254902
211,"丁香","#CE93BF",53,3,"处暑","End_of_Heat",20,50,0,0,0.617206562419651,0.291770649817536,0.520995573204354,315.254237288136,0.286407766990291,0.807843137254902,67.8377570408964,32.3217619273108,334.460158366286,67.8377570408964,41.1247598271234,320.890218359464,315.254237288136,0.375796178343949,0.692156862745098
212,"木槿","#BA79B1",53,4,"处暑","End_of_Heat",30,60,0,0,0.491020849847836,0.191201682740791,0.439657173840919,308.307692307692,0.349462365591398,0.729411764705882,59.2413673681551,39.1957914223593,330.576951290263,59.2413673681551,48.1260969836062,314.689204132142,308.307692307692,0.320197044334975,0.601960784313725
213,"余白","#C9CFC1",54,1,"处暑","End_of_Heat",25,15,25,0,0.584078417891164,0.623960391675076,0.533276404010505,85.7142857142857,0.0676328502415459,0.811764705882353,82.3214065411789,7.74210382187967,126.211823441686,82.3214065411789,10.4141100466795,104.825658168276,85.7142857142857,0.127272727272727,0.784313725490196
214,"兰苕","#A8B78C",54,2,"处暑","End_of_Heat",40,20,50,0,0.391572477749723,0.47353149614801,0.262250657529696,80.9302325581396,0.234972677595628,0.717647058823529,72.2854921599663,23.9060684944648,122.368163224157,72.2854921599663,30.7724882281428,102.542361764924,80.9302325581396,0.229946524064171,0.633333333333333
215,"碧滋","#90A07D",54,3,"处暑","End_of_Heat",50,30,55,0,0.27889426347681,0.351532599500439,0.205078736390317,87.4285714285714,0.21875,0.627450980392157,63.7961069512472,20.4178425638386,126.540170267849,63.7961069512472,25.4622868377888,107.298443009642,87.4285714285714,0.155555555555556,0.558823529411765
216,"葱倩","#6C8650",54,4,"处暑","End_of_Heat",65,40,80,0,0.149959789810609,0.238397573812271,0.0802198203144683,88.8888888888889,0.402985074626866,0.525490196078431,52.74905657863,32.4800725802452,126.57549484488,52.74905657863,37.3139529363007,110.04965122653,88.8888888888889,0.252336448598131,0.419607843137255
217,"云门","#A2D2E2",55,1,"处暑","End_of_Heat",40,5,10,0,0.36130677978351,0.644479681970582,0.760524504675292,195,0.283185840707965,0.886274509803922,81.4360463975613,17.605896149295,227.416072006136,81.4360463975613,30.5316747101198,216.878070075434,195,0.524590163934426,0.76078431372549
218,"西子","#87C0CA",55,2,"处暑","End_of_Heat",50,10,20,0,0.242281122465555,0.527115125705813,0.590618840919337,188.955223880597,0.331683168316832,0.792156862745098,74.2614924519902,19.3220052219657,214.420716169168,74.2614924519902,31.2650437053728,207.100467597348,188.955223880597,0.38728323699422,0.66078431372549
219,"天水碧","#5AA4AE",55,3,"处暑","End_of_Heat",65,20,30,0,0.102241733088101,0.371237680474149,0.423267669986072,187.142857142857,0.482758620689655,0.682352941176471,63.1593923694113,23.7436191915022,211.255922603818,63.1593923694113,36.2288624473168,205.328342544678,187.142857142857,0.341463414634146,0.517647058823529
220,"法翠","#108B96",55,4,"处暑","End_of_Heat",80,30,40,0,0.00518151670233839,0.258182852921596,0.304987314069886,184.925373134328,0.893333333333333,0.588235294117647,52.7028728597641,30.0357260944394,209.112040069023,52.7028728597641,42.5798965437885,204.812180337353,184.925373134328,0.807228915662651,0.325490196078431
221,"桑蕾","#EAD89A",56,1,"处暑","End_of_Heat",10,15,45,0,0.822785754396284,0.686685312435313,0.323143209112951,46.5,0.341880341880342,0.917647058823529,86.4740046968903,32.9796979896738,94.7344878432508,86.4740046968903,47.6201443948332,72.0244110107148,46.5,0.655737704918033,0.76078431372549
222,"太一余粮","#D5B45C",56,2,"处暑","End_of_Heat",20,30,70,0,0.665387298282272,0.456411023180405,0.107023102978268,43.6363636363636,0.568075117370892,0.835294117647059,74.5490464708149,48.6644269584557,88.3545848530644,74.5490464708149,64.3347920928353,65.1852684163417,43.6363636363636,0.590243902439024,0.598039215686274
223,"秋香","#BF9C46",56,3,"处暑","End_of_Heat",30,40,80,0,0.520995573204354,0.332451536346179,0.0612460542316176,42.6446280991736,0.633507853403141,0.749019607843137,65.9797693367498,48.9014848005589,86.1981370286081,65.9797693367498,62.2480170338918,62.5475239806266,42.6446280991736,0.485943775100402,0.511764705882353
224,"老茯神","#AA8534",56,4,"处暑","End_of_Heat",40,50,90,0,0.401977779832196,0.234550582161005,0.0343398068086822,41.1864406779661,0.694117647058824,0.666666666666667,57.6274398524465,47.7703955094118,83.4071491362915,57.6274398524465,58.7873431256365,59.0452578603816,41.1864406779661,0.531531531531531,0.435294117647059
225,"凝脂","#F5F2E9",57,1,"白露","White_Dew",5,5,10,0,0.913098651793419,0.887923117881966,0.814846572216101,44.9999999999999,0.0489795918367347,0.96078431372549,95.4969171184367,4.7256566566678,96.6724779658566,95.4969171184367,7.58140455744326,73.0370093207379,44.9999999999999,0.375,0.937254901960784
226,"玉色","#EAE4D1",57,2,"白露","White_Dew",10,10,20,0,0.822785754396284,0.775822218317424,0.637596873994033,45.6,0.106837606837607,0.917647058823529,90.5894781977675,10.065713903332,96.6413638496035,90.5894781977675,15.7669144627147,73.1862134105973,45.6,0.373134328358209,0.868627450980392
227,"黄润","#DFD6B8",57,3,"白露","White_Dew",15,15,30,0,0.737910408772731,0.672443156957688,0.479320183100827,46.1538461538462,0.174887892376682,0.874509803921569,85.6264431315168,16.049501530752,96.4318516502697,85.6264431315168,24.4228572551191,73.2086331727492,46.1538461538462,0.378640776699029,0.798039215686275
228,"缣缃","#D5C8A0",57,4,"白露","White_Dew",20,20,40,0,0.665387298282272,0.577580440429651,0.351532599500439,45.2830188679245,0.248826291079812,0.835294117647059,80.7354972770532,21.7591280075542,94.5514193696616,80.7354972770532,32.2992771962711,71.5633556953264,45.2830188679245,0.386861313868613,0.731372549019608
229,"蕉月","#86908A",58,1,"白露","White_Dew",50,35,40,10,0.238397573812271,0.27889426347681,0.254152094330827,144,0.0694444444444444,0.564705882352941,58.8348725345761,5.20316769002386,158.10241326222,58.8348725345761,6.33994717601395,146.230210528565,144,0.043103448275862,0.545098039215686
230,"千山翠","#6B7D73",58,2,"白露","White_Dew",60,40,50,15,0.147027266497595,0.205078736390317,0.171441100732823,146.666666666667,0.144,0.490196078431373,50.7229029998428,9.30995872763749,159.638874444368,50.7229029998428,10.9422464049529,148.205859494893,146.666666666667,0.0775862068965517,0.454901960784314
231,"结绿","#555F4D",58,3,"白露","White_Dew",70,55,70,20,0.0908417111834077,0.114435373826974,0.0742135683801496,93.3333333333333,0.189473684210526,0.372549019607843,38.9871827169325,11.8138598029934,130.206746208761,38.9871827169325,13.031246486934,111.234485438002,93.3333333333333,0.104651162790698,0.337254901960784
232,"绿云","#45493D",58,4,"白露","White_Dew",75,65,75,30,0.0595112381629812,0.0666259386437729,0.0466650863368801,80,0.164383561643836,0.286274509803922,30.3206686874714,7.85052014824388,122.244931979092,30.3206686874714,8.2524810686862,101.152146443167,80,0.0895522388059701,0.262745098039216
233,"藕丝秋半","#D3CBC5",59,1,"白露","White_Dew",20,20,20,0,0.651405637419824,0.597201788363763,0.558340389634268,25.7142857142857,0.0663507109004738,0.827450980392157,82.1591740657829,4.332058564347,66.6295566885143,82.1591740657829,7.50776290906195,48.3911454364919,25.7142857142857,0.137254901960784,0.8
234,"苍烟落照","#C8B5B3",59,2,"白露","White_Dew",25,30,25,0,0.577580440429651,0.462076999654407,0.450785782838223,5.71428571428577,0.105,0.784313725490196,75.1909373329226,7.31042984111287,28.4605546599844,75.1909373329226,12.0695053850389,19.1736697679527,5.71428571428577,0.16030534351145,0.743137254901961
235,"红藤杖","#928187",59,3,"白露","White_Dew",50,50,40,0,0.287440837726917,0.219526199729269,0.242281122465555,338.823529411765,0.116438356164384,0.572549019607843,55.6457412467382,7.5969776043637,353.48966158758,55.6457412467382,9.94547897578509,345.714091593815,338.823529411765,0.0723404255319149,0.53921568627451
236,"紫鼠","#594C57",59,4,"白露","White_Dew",65,65,50,30,0.0998987282471139,0.0722718506823175,0.0953074666309647,309.230769230769,0.146067415730337,0.349019607843137,33.9432302010631,8.8603522811101,329.786021699129,33.9432302010631,9.32155821085638,314.462504547809,309.230769230769,0.0787878787878788,0.323529411764706
237,"黄粱","#C4B798",60,1,"白露","White_Dew",25,25,40,5,0.552011401512,0.47353149614801,0.313988713375718,42.2727272727273,0.224489795918367,0.768627450980392,74.7433566182981,17.4643981459263,91.2634209836675,74.7433566182981,26.2883449444727,68.2992950789849,42.2727272727273,0.271604938271605,0.682352941176471
238,"蒸栗","#A58A5F",60,2,"白露","White_Dew",40,45,65,5,0.376262122990907,0.254152094330827,0.114435373826974,36.8571428571428,0.424242424242424,0.647058823529412,58.9778573411893,27.1546030394522,81.1752846555524,58.9778573411893,38.4843398786343,58.1723639237874,36.8571428571428,0.28,0.509803921568627
239,"射干","#7C623F",60,3,"白露","White_Dew",55,60,80,15,0.201556253794397,0.122138772229602,0.0497065659841272,34.4262295081967,0.491935483870968,0.486274509803922,43.3304988938853,24.5116599276066,76.6973815620401,43.3304988938853,32.4541972173271,53.5024091232121,34.4262295081967,0.32620320855615,0.366666666666667
240,"油葫芦","#644D31",60,4,"白露","White_Dew",65,70,90,20,0.127437680435647,0.0742135683801496,0.0307134437329936,32.9411764705882,0.51,0.392156862745098,34.47645604159,21.058360467997,74.2690518893121,34.47645604159,26.407528284231,51.1703657941689,32.9411764705882,0.342281879194631,0.292156862745098
241,"卵色","#D5E3D4",61,1,"秋分","Autumn_Equinox",20,5,20,0,0.665387298282272,0.768151147247507,0.658374817279448,116,0.0660792951541849,0.890196078431372,88.8455696429382,9.35082641343606,142.28308276585,88.8455696429382,12.1737224002863,125.369465274166,116,0.211267605633803,0.86078431372549
242,"葭菼","#CAD7C5",61,2,"秋分","Autumn_Equinox",25,10,25,0,0.590618840919337,0.679542469633094,0.558340389634268,103.333333333333,0.0837209302325581,0.843137254901961,84.5807232479279,10.6371925578079,136.064089611387,84.5807232479279,13.88192071193,117.426184965914,103.333333333333,0.183673469387755,0.807843137254902
243,"冰台","#BECAB7",61,3,"秋分","Autumn_Equinox",30,15,30,0,0.514917665376521,0.590618840919337,0.47353149614801,97.8947368421052,0.094059405940594,0.792156862745098,79.9580016209319,11.0807402594665,133.127482259381,79.9580016209319,14.4238790709781,113.790809520828,97.8947368421052,0.152,0.754901960784314
244,"青古","#B3BDA9",61,4,"秋分","Autumn_Equinox",35,20,35,0,0.450785782838223,0.508881320854934,0.396755230725627,90,0.105820105820106,0.741176470588235,75.3538038086654,11.4288423093104,128.598495018362,75.3538038086654,14.9149649804122,108.263818943813,90,0.131578947368421,0.701960784313725
245,"栾华","#C0AD5E",62,1,"秋分","Autumn_Equinox",30,30,70,0,0.527115125705813,0.417885070848137,0.111932427836906,48.3673469387755,0.510416666666667,0.752941176470588,70.8043254990599,42.8898050901211,94.7554644826513,70.8043254990599,55.4919230952396,72.599737667089,48.3673469387755,0.4375,0.56078431372549
246,"大赤","#AA9649",62,2,"秋分","Autumn_Equinox",40,40,80,0,0.401977779832196,0.304987314069886,0.0666259386437729,47.6288659793815,0.570588235294118,0.666666666666667,62.3733562357718,42.7770008431571,93.2464918600602,62.3733562357718,53.0523423596552,70.9612702661377,47.6288659793815,0.39917695473251,0.476470588235294
247,"佛赤","#8F3D2C",62,3,"秋分","Autumn_Equinox",45,85,90,15,0.274677312060385,0.0466650863368801,0.0251868596273616,10.3030303030303,0.692307692307692,0.56078431372549,36.6696175915468,43.2720370896495,39.1772215106773,36.6696175915468,65.3326868458992,18.9067078267213,10.3030303030303,0.529411764705882,0.366666666666667
248,"蜜褐","#683632",62,4,"秋分","Autumn_Equinox",55,80,75,35,0.138431615032452,0.0368894504011,0.0318960330730115,4.44444444444444,0.519230769230769,0.407843137254902,28.934185226886,25.085162880914,29.8092685759307,28.934185226886,34.8231747462907,15.7612849057039,4.44444444444444,0.350649350649351,0.301960784313725
249,"孔雀蓝","#4994C4",63,1,"秋分","Autumn_Equinox",70,30,10,0,0.0666259386437729,0.296138270798321,0.552011401512,203.414634146341,0.627551020408163,0.768627450980392,58.5829545632285,32.8911901634004,254.904828241443,58.5829545632285,56.8970991020678,237.645129462769,203.414634146341,0.510373443983403,0.527450980392157
250,"吐绶蓝","#4182A4",63,2,"秋分","Autumn_Equinox",75,40,25,0,0.0528606470231802,0.223227957316809,0.371237680474149,200.606060606061,0.603658536585366,0.643137254901961,51.5736002153443,26.451866001982,247.023268327542,51.5736002153443,44.1062051878272,232.465380251405,200.606060606061,0.432314410480349,0.449019607843137
251,"鱼师青","#32788A",63,3,"秋分","Autumn_Equinox",80,45,40,0,0.0318960330730115,0.187820772300678,0.254152094330827,192.272727272727,0.63768115942029,0.541176470588235,46.9018750946955,22.9171736648597,225.483132978209,46.9018750946955,34.9589073666789,217.592347805345,192.272727272727,0.468085106382979,0.368627450980392
252,"软翠","#006D87",63,4,"秋分","Autumn_Equinox",90,50,40,0,0,0.15292615199615,0.242281122465555,191.555555555556,1,0.529411764705882,42.2850170668779,27.2514223876565,232.857589811898,42.2850170668779,41.6734696646394,223.996695259809,191.555555555556,1,0.264705882352941
253,"浅云","#EAEEF1",64,1,"秋分","Autumn_Equinox",10,5,5,0,0.822785754396284,0.854992608124234,0.879622396887832,205.714285714286,0.029045643153527,0.945098039215686,93.8796961703943,2.0644725379244,247.526905466829,93.8796961703943,3.68605036352022,229.663459216225,205.714285714286,0.2,0.931372549019608
254,"素采","#D4DDE1",64,2,"秋分","Autumn_Equinox",20,10,10,0,0.658374817279448,0.723055128921969,0.752942216776078,198.461538461538,0.0577777777777777,0.882352941176471,87.5557195923689,3.76380335990087,232.878432307212,87.5557195923689,6.67097547636191,219.157054003847,198.461538461538,0.178082191780822,0.856862745098039
255,"影青","#BDCBD2",64,3,"秋分","Autumn_Equinox",30,15,15,0,0.508881320854934,0.597201788363763,0.644479681970582,200,0.0999999999999999,0.823529411764706,80.8404587514246,6.11875296880611,236.55131715015,80.8404587514246,10.7569958676829,222.149837300693,200,0.189189189189189,0.782352941176471
256,"逍遥游","#B2BFC3",64,4,"秋分","Autumn_Equinox",35,20,20,0,0.445201194516228,0.520995573204354,0.545724461370187,194.117647058823,0.0871794871794872,0.764705882352941,76.4763056027915,5.10189973162059,223.985319151214,76.4763056027915,8.70909634896333,212.784242742902,194.117647058823,0.124087591240876,0.731372549019608
257,"醽醁","#A6BAB1",65,1,"寒露","Cold_Dew",40,20,30,0,0.38132601143253,0.491020849847836,0.439657173840919,153,0.10752688172043,0.729411764705882,73.803375089965,8.90715076629945,165.492592172809,73.803375089965,11.5519693364867,155.682591793324,153,0.126582278481013,0.690196078431373
258,"翠涛","#819D8E",65,2,"寒露","Cold_Dew",55,30,45,0,0.219526199729269,0.33716361504833,0.270497791013066,147.857142857143,0.178343949044586,0.615686274509804,62.2819592441329,13.6859512858216,160.291612628822,62.2819592441329,16.8037654343156,149.021805065824,147.857142857143,0.125,0.56078431372549
259,"青梅","#778A77",65,3,"寒露","Cold_Dew",60,40,55,0,0.184474994500441,0.254152094330827,0.184474994500441,120,0.13768115942029,0.541176470588235,55.5130566076725,13.322126825555,143.627446317105,55.5130566076725,15.7773982591979,127.716528197675,120,0.075098814229249,0.503921568627451
260,"翕赩","#5F766A",65,4,"寒露","Cold_Dew",70,50,60,0,0.114435373826974,0.18116424424986,0.144128470858058,148.695652173913,0.194915254237288,0.462745098039216,47.533670168456,11.7125549244818,160.892982977566,47.533670168456,13.5280556657103,149.778451262572,148.695652173913,0.107981220657277,0.417647058823529
261,"九斤黄","#DDB078",66,1,"寒露","Cold_Dew",15,35,55,0,0.723055128921969,0.434153636174749,0.187820772300678,33.2673267326733,0.457013574660634,0.866666666666667,74.6870325197886,36.0641049143483,75.0493042957849,74.6870325197886,54.6400437075641,52.0744243427299,33.2673267326733,0.597633136094675,0.668627450980392
262,"杏子","#DA9233",66,2,"寒露","Cold_Dew",15,50,85,0,0.701101891932973,0.287440837726917,0.0331047665708851,34.1317365269461,0.76605504587156,0.854901960784314,66.2946242240075,61.4912670560186,71.6802186613005,66.2946242240075,82.7669984778783,45.0779695380645,34.1317365269461,0.692946058091286,0.527450980392157
